a	b	source	count
kasarisella	kaupungin	fin_kanteletar.txt	5
kasarivaski	katonen	fin_kanteletar.txt	1
kasarivaski	kaunis	fin_kanteletar.txt	1
kasarivaski	kun	fin_kanteletar.txt	1
kasassa	kirvehen	fin_kanteletar.txt	2
kasattu	kiven	fin_kanteletar.txt	1
kasatun	kiven	fin_kanteletar.txt	1
kasatun	kolmannen	fin_kanteletar.txt	2
kaselle	kaski	fin_kalevala.txt	1
kasen	kaunosi	fin_kalevala.txt	1
kasi	kasvojansa	fin_kanteletar.txt	1
kasken	kun	fin_kalevala.txt	1
kasken	kynttä	fin_kanteletar.txt	1
kaski	kasvoi	fin_kanteletar.txt	1
kaskikannoille	koville	fin_kanteletar.txt	2
kaskikantoihin	kovihin	fin_kalevala.txt	1
kaskikantoihin	kovihin	fin_kanteletar.txt	1
kaskikassarani	katkoi	fin_kanteletar.txt	1
kaskikirvehet	katoisi	fin_kanteletar.txt	1
kaskimailla	kun	fin_kanteletar.txt	1
kaskimetsiä	katselko	fin_kanteletar.txt	1
kassa	katsomahan	fin_kalevala.txt	2
kassa	kaupittihin	fin_kanteletar.txt	1
kassa	kulta	fin_kalevala.txt	1
kassan	kauneutta	fin_kalevala.txt	1
kassapäien	kauneussa	fin_kalevala.txt	1
kassapäissä	kaunoisissa	fin_kalevala.txt	1
kassapäistä	kaunihinta	fin_kalevala.txt	1
kassapäistä	kaunokaisin	fin_kalevala.txt	1
kassapäistä	kaunokaisin	fin_kanteletar.txt	1
kassapäitä	katselevi	fin_kalevala.txt	1
kassapää	katoksen	fin_kanteletar.txt	1
kassapääsi	kauneutta	fin_kalevala.txt	1
kassapäätä	kaunokaista	fin_kalevala.txt	1
kassara	kaunot	fin_kalevala.txt	1
kassaransa	kaunihitko	fin_kanteletar.txt	1
kassikasta	köyhä	fin_kanteletar_uudempia.txt	1
kastajata	katsottihin	fin_kalevala.txt	1
kastakana	katalata	fin_kalevala.txt	1
kaste'korren	kauneutta	fin_kanteletar.txt	1
kastekorren	katkonnassa	fin_kalevala.txt	1
kastekorren	katkonnassa	fin_kanteletar.txt	1
kastikoista	kaunihista	fin_kalevala.txt	1
kastu	kasvo	fin_kanteletar.txt	1
kastu	kasvot	fin_kalevala.txt	1
kastu	kasvot	fin_kanteletar.txt	1
kastumatta	kengän	fin_kanteletar.txt	1
kastunehen	kuivaeli	fin_kalevala.txt	1
kastuttelen	kasvon	fin_kanteletar.txt	1
kasva	kaura	fin_kalevala.txt	1
kasvaellakseni--	kaunis	fin_kanteletar.txt	1
kasvaisin	katajikossa	fin_kanteletar.txt	1
kasvajaksi	kehnon	fin_kanteletar.txt	1
kasvakohon	koissa	fin_kanteletar.txt	1
kasvamahan	katajikko	fin_kanteletar.txt	1
kasvamahan	kaunihisti	fin_kanteletar_uudempia.txt	1
kasvamahan	koivahainen	fin_kalevala.txt	1
kasvamahan	koivun	fin_kalevala.txt	2
kasvamatta	kaunihimpi	fin_kanteletar.txt	1
kasvan	kaunihiksi	fin_kanteletar.txt	1
kasvan	kaunihisti	fin_kanteletar.txt	1
kasvan	kaupungissa	fin_kanteletar.txt	1
kasvanehet	kaunoisiksi	fin_kalevala.txt	1
kasvanehet	kuuset	fin_kalevala.txt	1
kasvanevi	kunnes	fin_kalevala.txt	1
kasvanunna	koito	fin_kalevala.txt	1
kasvanunna	kuona	fin_kalevala.txt	1
kasvanut	katajapehko	fin_kalevala.txt	1
kasvanut	kukka	fin_kalevala.txt	1
kasvanut	kukka	fin_kanteletar.txt	1
kasvat	kauheaksi	fin_kalevala.txt	1
kasvat	kaunihiksi	fin_kalevala.txt	1
kasvat	kaunihiksi	fin_kanteletar.txt	1
kasvat	kun	fin_kanteletar.txt	1
kasvatella	kaunihimman	fin_kanteletar.txt	1
kasvatella	kullervoinen	fin_kalevala.txt	1
kasvatelle	kun	fin_kanteletar.txt	1
kasvateltaessa	kaunis	fin_kanteletar.txt	1
kasvateltu	kauan	fin_kanteletar.txt	1
kasvateltu	koissa	fin_kanteletar.txt	5
kasvateltu	kun	fin_kalevala.txt	1
kasvatettu	kaunis	fin_kanteletar.txt	2
kasvatettu	koissa	fin_kanteletar.txt	1
kasvatettu	kussa	fin_kanteletar.txt	1
kasvatta	ko'issa	fin_kanteletar.txt	1
kasvattaja	katala	fin_kanteletar.txt	1
kasvattelen	kaunoistani	fin_kanteletar.txt	1
kasvatteli	kaunoistansa	fin_kalevala.txt	1
kasvatteli	kaunoistansa	fin_kanteletar.txt	1
kasvattelit	kauan	fin_kanteletar.txt	2
kasvatti	katalan	fin_kanteletar.txt	1
kasvatti	koivun	fin_kanteletar.txt	1
kasvattini	kaunis	fin_kalevala.txt	1
kasvava	kataja	fin_kalevala.txt	2
kasvava	kuni	fin_kalevala.txt	1
kasvavaisen	kielti	fin_kalevala.txt	1
kasvavaksi	kirjokannen	fin_kalevala.txt	1
kasvavaksi	koivun	fin_kalevala.txt	1
kasvavana	katetahan	fin_kalevala.txt	1
kasvavana	katetahan	fin_kanteletar.txt	1
kasvavani	kauan	fin_kanteletar.txt	1
kasvavi	kauran	fin_kanteletar.txt	1
kasvavia	kesken	fin_kanteletar.txt	1
kasvin	kaunis	fin_kanteletar.txt	1
kasvin	kumppalisi	fin_kanteletar.txt	1
kasvinaian	kasvoin	fin_kalevala.txt	1
kasvinaian	katsoin	fin_kalevala.txt	2
kasvinaian	katsoin	fin_kanteletar.txt	1
kasvinkumpalini	kaunis	fin_kanteletar.txt	1
kasvinkumppalini	kaunis	fin_kalevala.txt	1
kasvinkumppalini	kaunis	fin_kanteletar.txt	2
kasvinpäivinäni	kaunis	fin_kanteletar.txt	1
kasvo	kaunis	fin_kanteletar.txt	6
kasvo	kaunokainen	fin_kanteletar.txt	1
kasvo	kaupan	fin_kanteletar.txt	1
kasvoa	kaunis	fin_kalevala.txt	3
kasvoa	kaunis	fin_kanteletar.txt	3
kasvoi	kauan	fin_kalevala.txt	2
kasvoi	kauan	fin_kanteletar.txt	3
kasvoi	kauas	fin_kalevala.txt	1
kasvoi	kauas	fin_kanteletar.txt	2
kasvoi	kauheaksi	fin_kalevala.txt	2
kasvoi	kauko	fin_kalevala.txt	1
kasvoi	kaunihiksi	fin_kalevala.txt	3
kasvoi	kaunihiksi	fin_kanteletar.txt	1
kasvoi	kaunihimpi	fin_kanteletar.txt	1
kasvoi	kaunihisti	fin_kalevala.txt	1
kasvoi	kaunis	fin_kalevala.txt	1
kasvoi	kaunis	fin_kanteletar.txt	4
kasvoi	kaunokainen	fin_kalevala.txt	1
kasvoi	kaunosasti	fin_kanteletar.txt	1
kasvoi	kaupanmiesi	fin_kalevala.txt	1
kasvoi	kivet	fin_kalevala.txt	1
kasvoi	koissa	fin_kalevala.txt	2
kasvoi	koivahaista	fin_kalevala.txt	1
kasvoi	kolkuttaja	fin_kanteletar.txt	1
kasvoi	kolme	fin_kalevala.txt	2
kasvoi	konsa	fin_kanteletar.txt	1
kasvoi	korkeassa	fin_kalevala.txt	2
kasvoi	kotona	fin_kalevala.txt	1
kasvoi	kotona	fin_kanteletar.txt	1
kasvoi	kovin	fin_kalevala.txt	1
kasvoi	kukkalatvat	fin_kalevala.txt	1
kasvoi	kun	fin_kanteletar.txt	2
kasvoi	kuului	fin_kalevala.txt	1
kasvoi	kuului	fin_kanteletar.txt	2
kasvoi	kuuset	fin_kalevala.txt	1
kasvoi	kuuta	fin_kalevala.txt	1
kasvoilleni	kaunihille	fin_kalevala.txt	1
kasvoilleni	kaunihille	fin_kanteletar.txt	1
kasvoillensa	kaunihille	fin_kalevala.txt	1
kasvoiltansa	kaunihilta	fin_kalevala.txt	1
kasvoiltansa	kaunihina	fin_kalevala.txt	1
kasvoiltansa	kaunis	fin_kanteletar.txt	1
kasvoin	katala	fin_kanteletar.txt	2
kasvoin	kauan	fin_kanteletar.txt	2
kasvoin	kaunihisti	fin_kalevala.txt	1
kasvoin	kaunis	fin_kanteletar.txt	1
kasvoin	koissa	fin_kanteletar.txt	4
kasvoin	korkiassa	fin_kanteletar.txt	1
kasvoin	kotona	fin_kanteletar.txt	1
kasvoin	kun	fin_kanteletar.txt	5
kasvoin	kussa	fin_kanteletar.txt	1
kasvoipa	kolme	fin_kalevala.txt	1
kasvoit	kauheaksi	fin_kalevala.txt	1
kasvoit	kujilla	fin_kalevala.txt	1
kasvoit	kujilla	fin_kanteletar.txt	1
kasvoit	kukkana	fin_kalevala.txt	1
kasvoit	kukkana	fin_kanteletar.txt	1
kasvoivat	keolla	fin_kanteletar_uudempia.txt	1
kasvoivat	kukat	fin_kanteletar_uudempia.txt	1
kasvoja	katseli	fin_kanteletar_uudempia.txt	1
kasvoja	katselko	fin_kanteletar.txt	1
kasvojani	katso	fin_kanteletar.txt	1
kasvojani	katsoi	fin_kanteletar.txt	1
kasvon	katsojilla	fin_kanteletar.txt	1
kasvon	kauneutta	fin_kalevala.txt	1
kasvon	kauneutta	fin_kanteletar.txt	1
kasvon	kaunihimman	fin_kalevala.txt	1
kasvon	kaunihimman	fin_kanteletar.txt	1
kasvon	kaunihin	fin_kalevala.txt	1
kasvon	kaunihin	fin_kanteletar.txt	2
kasvon	kaunistanut	fin_kanteletar.txt	1
kasvon	kaunistavi	fin_kanteletar.txt	1
kasvon	kun	fin_kanteletar.txt	1
kasvot	katson	fin_kanteletar.txt	1
kasvot	kaunihina	fin_kalevala.txt	1
kasvot	kaunihisti	fin_kalevala.txt	1
kasvot	kaunis	fin_kalevala.txt	1
kasvot	kell'	fin_kanteletar.txt	1
kasvot	kirkasti	fin_kalevala.txt	1
kasvot	käypi	fin_kalevala.txt	1
kataikoilla	kauneilla	fin_kanteletar.txt	1
kataja	kaunis	fin_kanteletar.txt	1
kataja	kuni	fin_kalevala.txt	1
katajahan	kaunis	fin_kalevala.txt	1
katajahan	kaunis	fin_kanteletar.txt	1
katajainen	käessä	fin_kalevala.txt	1
katajaiset	katkoi	fin_kalevala.txt	1
katajaiset	katkoi	fin_kanteletar.txt	1
katajaiset	katkoit	fin_kalevala.txt	1
katajaiset	katkon	fin_kanteletar.txt	1
katajaiset	katkot	fin_kanteletar.txt	1
katajan	katsovi	fin_kanteletar.txt	1
katajan	kaunoisen	fin_kanteletar.txt	1
katajan	kun	fin_kalevala.txt	1
katajan	kun	fin_kanteletar.txt	1
katajan	kärsin	fin_kanteletar.txt	1
katajatar	kaunis	fin_kalevala.txt	2
katajikkoa	kolmannen	fin_kalevala.txt	1
katajikossa	kaukana	fin_kanteletar.txt	1
katala	katkeaisinki	fin_kalevala.txt	1
katala	katkennut	fin_kalevala.txt	1
katala	katkiaisinki	fin_kanteletar.txt	1
katala	katoan	fin_kanteletar.txt	1
katala	katonet	fin_kanteletar.txt	1
katala	katsoa	fin_kalevala.txt	1
katala	kauko	fin_kalevala.txt	1
katala	kaunoistani	fin_kanteletar.txt	1
katala	kaupittu	fin_kanteletar.txt	2
katala	kaupunkihin	fin_kanteletar.txt	1
katala	kauro	fin_kanteletar.txt	1
katala	korjoamatta	fin_kanteletar.txt	1
katala	kuin	fin_kalevala.txt	1
katala	kun	fin_kalevala.txt	1
katala	kunne	fin_kalevala.txt	2
katala	kunne	fin_kanteletar.txt	1
katala	käynynnä	fin_kanteletar.txt	1
katala--	katkiaisinki	fin_kanteletar.txt	1
katalainen	katkiaisin	fin_kanteletar.txt	2
katalan	katso'pas	fin_kanteletar.txt	1
katalan	katsonna	fin_kanteletar.txt	1
katalan	kaulani	fin_kalevala.txt	1
katalan	kaulasi	fin_kalevala.txt	1
katalan	kauloa	fin_kalevala.txt	1
katalan	kaunoistani	fin_kanteletar.txt	1
katalan	kauttani	fin_kanteletar.txt	1
katalan	koivun	fin_kanteletar.txt	1
katalan	kunne	fin_kalevala.txt	2
katalan	kunne	fin_kanteletar.txt	1
katalan	kylän	fin_kalevala.txt	1
katalat	kaunihista	fin_kanteletar.txt	1
katalat	kostoakseni	fin_kalevala.txt	1
katan	kaunista	fin_kanteletar.txt	1
katasijoilta	kattilan	fin_kalevala.txt	1
katehen	koan	fin_kalevala.txt	1
katehessa	katsojamme	fin_kanteletar.txt	1
katehessa	kohtaloni	fin_kanteletar.txt	1
katehin	katsottu	fin_kanteletar.txt	1
katettu	kaunis	fin_kalevala.txt	1
kati	kutovi	fin_kanteletar.txt	1
katin	katkesi	fin_kanteletar.txt	1
katin	kaupunkihin	fin_kanteletar.txt	1
katkaisin	kivehen	fin_kalevala.txt	1
katkase	korsi	fin_kanteletar.txt	1
katkaset	kätensä	fin_kanteletar.txt	1
katkasevi	kunki	fin_kanteletar.txt	1
katkasevi	kyllä	fin_kanteletar.txt	1
katkasevi	kynteni	fin_kanteletar.txt	1
katkasta	kätensä	fin_kanteletar.txt	1
katkat	kitkat	fin_kanteletar.txt	1
katkeaisi	kaula	fin_kalevala.txt	1
katkeaisi	kaunis	fin_kalevala.txt	1
katkeavi	kaula	fin_kalevala.txt	1
katkemahan	kesken	fin_kalevala.txt	2
katkemahan	kesken	fin_kanteletar.txt	1
katkemahan	kuin	fin_kalevala.txt	2
katkemahan	kultakangas	fin_kanteletar.txt	1
katkemahan	kun	fin_kanteletar.txt	1
katkesi	kivi	fin_kalevala.txt	1
katkesi	kurauksuesta	fin_kalevala.txt	1
katkesihe	kultarihmat	fin_kalevala.txt	1
katkiaisi	kaula	fin_kanteletar.txt	1
katkiavi	kaula	fin_kanteletar.txt	1
katko	kaulaketjujani	fin_kanteletar.txt	1
katkoaisit	kun	fin_kanteletar.txt	1
katkoaisit	käteni	fin_kanteletar.txt	1
katkoi	kaulan	fin_kalevala.txt	1
katkoi	kaulat	fin_kalevala.txt	1
katkoi	kuusesta	fin_kalevala.txt	1
katkoi	kytkyensä	fin_kanteletar.txt	1
katkoi	käen	fin_kalevala.txt	1
katkoi	käpyjä	fin_kalevala.txt	1
katkoi	käärmeheltä	fin_kalevala.txt	1
katkoi	käärmehiltä	fin_kalevala.txt	1
katkoisitta	korentonne	fin_kanteletar.txt	1
katkon	kaurahalmehia	fin_kanteletar.txt	1
katkotahan	kaula	fin_kanteletar.txt	1
katkovi	kätösiänsä	fin_kalevala.txt	3
katkovi	kätösiänsä	fin_kanteletar.txt	5
katkuttele	kaunoistasi	fin_kanteletar.txt	1
katkuttele	kaunoltasi	fin_kalevala.txt	1
katoamahan	katsottu	fin_kalevala.txt	1
katoamahan	kesäksi	fin_kalevala.txt	1
katoamahan	kesäksi	fin_kanteletar.txt	1
katoamasta	kaunihin	fin_kalevala.txt	1
katoamasta	kaunisna	fin_kanteletar.txt	6
katoisi	käet	fin_kalevala.txt	1
katoksen	kaunihin	fin_kalevala.txt	7
katoksen	kun	fin_kalevala.txt	1
katokset	kaunihit	fin_kalevala.txt	1
katokset	kuka	fin_kalevala.txt	1
katollisessa	katsoit	fin_kalevala.txt	1
katollisessa	kuin	fin_kalevala.txt	1
katon	katseli	fin_kalevala.txt	1
katon	kaupitahan	fin_kanteletar.txt	1
katon	kautta	fin_kanteletar.txt	1
katonut	kaunis	fin_kanteletar.txt	1
katonutta	kaunihimpi	fin_kalevala.txt	1
katonutta	kaunihimpi	fin_kanteletar.txt	1
katosi	kaulasta	fin_kalevala.txt	1
katosi	kulki	fin_kalevala.txt	1
katosi	kullervo	fin_kalevala.txt	1
katosi	kunne	fin_kalevala.txt	5
katosi	kunnes	fin_kalevala.txt	1
katosi	kuu	fin_kalevala.txt	4
katosit	kuuksi	fin_kalevala.txt	1
katosit	kuuksi	fin_kanteletar.txt	1
katottomassa	katso	fin_kalevala.txt	1
katovi	kave	fin_kanteletar.txt	4
katovi	kun	fin_kanteletar.txt	9
katri	katsomahan	fin_kanteletar.txt	1
katri	kaunis	fin_kanteletar.txt	6
katri	kotihin	fin_kanteletar.txt	2
katri	kun	fin_kanteletar.txt	1
katri	kutovi	fin_kanteletar.txt	2
katrin	kuulta	fin_kanteletar.txt	1
katrina	kotikananen	fin_kanteletar.txt	1
katrisen	kylyhyn	fin_kanteletar.txt	1
katsahime	kerran	fin_kanteletar.txt	1
katsahime	kolmannesti	fin_kanteletar.txt	1
katsahime	kun	fin_kanteletar.txt	2
katsahtaa	koskaan	fin_kanteletar_uudempia.txt	1
katsahtaisi	kaunot	fin_kalevala.txt	1
katsahtavi	kaunihisti	fin_kalevala.txt	1
katsahtavi	kerran	fin_kalevala.txt	1
katsahti	kuvoa	fin_kalevala.txt	1
katsannassa	kauon	fin_kanteletar.txt	1
katsannassa	kengän	fin_kanteletar.txt	1
katsannoisiltansa	kaunis	fin_kalevala.txt	1
katsannolta	kaunis	fin_kalevala.txt	1
katsantahan	kirjokannen	fin_kalevala.txt	1
katsantonsa	kumma	fin_kanteletar.txt	1
katsantonsa	kuuli'	fin_kanteletar.txt	1
katsantosi	kaunis	fin_kanteletar_uudempia.txt	1
katsantosi	kovasti	fin_kanteletar_uudempia.txt	1
katsastamahan	käytihin	fin_kalevala.txt	1
katsehia	katselevi	fin_kalevala.txt	1
katsehilla	katsoi	fin_kalevala.txt	1
katsehista	kosken	fin_kalevala.txt	1
katsehista	kuohu	fin_kalevala.txt	1
katsele	kultani	fin_kanteletar_uudempia.txt	1
katsele	kyliä	fin_kanteletar.txt	1
katseleikse	käänteleikse	fin_kalevala.txt	9
katselevan	kuvoasi	fin_kalevala.txt	1
katselevat	kauraisia	fin_kanteletar.txt	1
katselevat	kuuntelevat	fin_kalevala.txt	1
katselevat	käänteleivät	fin_kalevala.txt	1
katselevi	kauan	fin_kanteletar.txt	1
katselevi	kauko	fin_kalevala.txt	1
katselevi	kaunot	fin_kanteletar.txt	1
katselevi	kautokenkä	fin_kanteletar.txt	1
katselevi	kultoansa	fin_kalevala.txt	1
katselevi	kuuntelevi	fin_kalevala.txt	2
katselevi	kääntelevi	fin_kalevala.txt	11
katselevi	kääntelevi	fin_kanteletar.txt	2
katseli	kirsti	fin_kanteletar.txt	1
katseli	kuvan	fin_kanteletar.txt	1
katselime	kääntelime	fin_kanteletar.txt	1
katselisi	kauan	fin_kanteletar.txt	1
katselit	kirotut	fin_kanteletar_uudempia.txt	1
katselko	kaunista	fin_kanteletar.txt	1
katsella	kuinka	fin_kanteletar_uudempia.txt	1
katsellahan	käännellähän	fin_kanteletar.txt	1
katsellen	kaupungit	fin_kanteletar.txt	1
katsellut	kauran	fin_kanteletar.txt	1
katselohon	kurja	fin_kanteletar.txt	1
katselohon	käypä	fin_kalevala.txt	1
katselossa	kautokengän	fin_kanteletar.txt	4
katselulle	kirjokannen	fin_kalevala.txt	1
katsku	kun	fin_kanteletar.txt	1
katso	katso	fin_kanteletar.txt	1
katso	kaunihisti	fin_kalevala.txt	1
katso	kaunoasi	fin_kanteletar.txt	1
katso	kaunoinen	fin_kalevala.txt	2
katso	kiesus	fin_kanteletar.txt	1
katso	kolmannesti	fin_kalevala.txt	1
katso	kullat	fin_kanteletar.txt	1
katso	kulmillesi	fin_kanteletar.txt	1
katsoa	kun	fin_kalevala.txt	1
katsoi	katsoi	fin_kalevala.txt	2
katsoi	katsoi	fin_kanteletar.txt	1
katsoi	kaukomieltä	fin_kalevala.txt	1
katsoi	kaunista	fin_kanteletar.txt	1
katsoi	kerran	fin_kalevala.txt	3
katsoi	keseä	fin_kanteletar.txt	1
katsoi	kihlan	fin_kanteletar.txt	1
katsoi	koiran	fin_kalevala.txt	1
katsoi	kolmannenki	fin_kalevala.txt	1
katsoi	kuin	fin_kalevala.txt	1
katsoi	kullat	fin_kanteletar.txt	1
katsoi	kulmillensa	fin_kanteletar.txt	1
katsoi	kumottavaksi	fin_kalevala.txt	1
katsoi	kuun	fin_kalevala.txt	1
katsoin	katsoin	fin_kalevala.txt	1
katsoin	katsoin	fin_kanteletar.txt	5
katsoin	kauan	fin_kanteletar.txt	3
katsoin	kaunoistani	fin_kanteletar.txt	1
katsoin	kauppojani	fin_kanteletar.txt	1
katsoin	kesän	fin_kalevala.txt	2
katsoin	kuin	fin_kalevala.txt	2
katsoisi	ken	fin_kanteletar.txt	1
katsoit	kuin	fin_kalevala.txt	1
katsojalle	kaupan	fin_kanteletar.txt	1
katsojilla	kun	fin_kanteletar.txt	1
katsomaan	kesäilloin	fin_kanteletar_uudempia.txt	1
katsomaan	käy	fin_kanteletar_uudempia.txt	1
katsomaan	käykäi	fin_kanteletar.txt	1
katsomahan	kauko	fin_kalevala.txt	1
katsomahan	kaunosensa	fin_kanteletar.txt	1
katsomahan	kavahtihe	fin_kalevala.txt	1
katsomahan	kavala	fin_kanteletar.txt	1
katsomahan	kirjat	fin_kanteletar.txt	1
katsomahan	kirjokantta	fin_kalevala.txt	1
katsomahan	kohta	fin_kanteletar.txt	1
katsomahan	kun	fin_kalevala.txt	2
katsomahan	kuulemahan	fin_kalevala.txt	1
katsomahan	kuulemahan	fin_kanteletar.txt	1
katsomahan	kuuristihe	fin_kalevala.txt	1
katsomahan	kuuta	fin_kalevala.txt	4
katsomahan	kuuta	fin_kanteletar.txt	1
katsomahan	kävi	fin_kalevala.txt	9
katsomahan	kävi	fin_kanteletar.txt	2
katsomahan	kävin	fin_kanteletar.txt	4
katsomahan	kävin	fin_kanteletar_uudempia.txt	1
katsomahan	käy	fin_kanteletar.txt	2
katsomahan	käy'pä	fin_kanteletar.txt	1
katsomahan	käymme	fin_kalevala.txt	1
katsomahan	käyne	fin_kalevala.txt	1
katsomahan	käypä	fin_kalevala.txt	1
katsomahan	käypäs	fin_kalevala.txt	4
katsomahan	käyä	fin_kalevala.txt	1
katsomahan	käyähänpä	fin_kalevala.txt	1
katsomahan	käyös	fin_kalevala.txt	2
katsomassa	kerran	fin_kanteletar.txt	1
katsomassa	kuuta	fin_kalevala.txt	1
katsomassa	kuuta	fin_kanteletar.txt	1
katsomassa	kävin	fin_kanteletar.txt	1
katsomassa	käy	fin_kanteletar.txt	1
katsomassa	käynen	fin_kanteletar.txt	1
katsomassa	käypi	fin_kanteletar.txt	1
katsomassa	käyös	fin_kalevala.txt	1
katsomatta	kaunis	fin_kanteletar.txt	1
katsomatta	kaunokaiset	fin_kalevala.txt	1
katsomatta	kuuta	fin_kanteletar.txt	1
katson	kell'	fin_kanteletar.txt	1
katsonnalta	kaunis	fin_kalevala.txt	1
katsonnalta	kuin	fin_kalevala.txt	1
katsontahan	kirjokannen	fin_kalevala.txt	1
katsonunna	kaunoksensa	fin_kanteletar.txt	1
katsoo	ken	fin_kanteletar_uudempia.txt	1
katsot	kaunihiksi	fin_kanteletar.txt	1
katsot	kenen	fin_kanteletar.txt	1
katsot	kun	fin_kalevala.txt	1
katsot	kun	fin_kanteletar.txt	1
katsot	kupehellesi	fin_kalevala.txt	1
katsot	kupehellesi	fin_kanteletar.txt	1
katsottaisi	kun	fin_kanteletar.txt	1
katsottanehe	kuta	fin_kalevala.txt	1
katsottu	kaunonen	fin_kanteletar.txt	1
katsottu	kuka	fin_kanteletar.txt	3
katsottu	kummanen	fin_kanteletar.txt	3
katsottuasi	kaunihin	fin_kalevala.txt	1
katsovi	kiven	fin_kalevala.txt	1
katteheksi	kirjokorjan	fin_kalevala.txt	2
kattehena	kaunis	fin_kanteletar.txt	1
kattehena	kultakansi	fin_kanteletar.txt	1
katti	kaunis	fin_kanteletar.txt	1
katti	kaupungista	fin_kanteletar.txt	1
katti	kavahti	fin_kanteletar.txt	1
katti	kosio	fin_kanteletar.txt	1
katti	käsin	fin_kanteletar.txt	1
katti	kävi	fin_kanteletar.txt	1
kattila	kaunis	fin_kanteletar.txt	1
kattila	kupin	fin_kanteletar.txt	1
kattila	käessä	fin_kalevala.txt	1
kattilan	kesellä	fin_kalevala.txt	2
kattilan	kuului	fin_kanteletar.txt	1
kattilassa	kauha	fin_kalevala.txt	1
kattilassa	keltaisessa	fin_kanteletar.txt	1
kattilasta	kulta	fin_kanteletar.txt	1
kattilasta	kuohui	fin_kanteletar.txt	1
kattilat	kylmä	fin_kalevala.txt	1
kattiloihin	kiehumahan	fin_kalevala.txt	1
kattiloihin	kiehumahan	fin_kanteletar.txt	1
kattiloissa	kaunoisissa	fin_kalevala.txt	1
kattiloissa	kultaisissa	fin_kalevala.txt	1
katua	kun	fin_kanteletar.txt	1
katua	kylän	fin_kanteletar.txt	1
katua	käyessä	fin_kanteletar.txt	1
katua	käypi	fin_kanteletar.txt	1
katuisi	konsana	fin_kalevala.txt	1
katumoiksi	kaunis	fin_kanteletar.txt	1
katuva	kauppa	fin_kanteletar.txt	1
kauahutti	kaukomieli	fin_kalevala.txt	1
kauan	kauas	fin_kalevala.txt	1
kauan	kauas	fin_kanteletar.txt	1
kauan	kaukoni	fin_kalevala.txt	1
kauan	kaunihimmat--	fin_kanteletar.txt	1
kauan	kaunista	fin_kanteletar.txt	1
kauan	kaunoistani	fin_kanteletar.txt	1
kauan	kestäkänä	fin_kanteletar_uudempia.txt	1
kauan	koissa	fin_kanteletar.txt	1
kauan	korpi	fin_kanteletar.txt	1
kauan	kotona	fin_kalevala.txt	1
kauan	kotona	fin_kanteletar.txt	1
kauan	kovin	fin_kalevala.txt	1
kauan	kun	fin_kanteletar.txt	1
kauan	kuolen	fin_kanteletar_uudempia.txt	1
kauan	kuului	fin_kalevala.txt	1
kauan	kuului	fin_kanteletar.txt	1
kauan	kuunnelko	fin_kalevala.txt	1
kauan	kuunnelko	fin_kanteletar.txt	1
kauan	käkeä	fin_kalevala.txt	1
kauan	käkeä	fin_kanteletar.txt	1
kauan	käveli	fin_kalevala.txt	1
kauas	kaukana	fin_kanteletar_uudempia.txt	1
kauas	kaunoseni	fin_kanteletar.txt	1
kauas	kerkiävi--	fin_kanteletar.txt	1
kauas	kultani	fin_kanteletar_uudempia.txt	1
kauas	kuului	fin_kalevala.txt	1
kauas	kuului	fin_kanteletar.txt	2
kauas	kuuluvi	fin_kalevala.txt	1
kauas	käypä	fin_kanteletar.txt	1
kauhallista	kun	fin_kalevala.txt	1
kauhallista	kuusi	fin_kanteletar.txt	1
kauhallista	kuuta	fin_kanteletar.txt	1
kauhasetta	koet	fin_kanteletar.txt	1
kauheahan	kinahmehen	fin_kalevala.txt	1
kauheaksi	kovin	fin_kalevala.txt	1
kauhean	kitahan	fin_kalevala.txt	1
kauheata	kinahmia	fin_kalevala.txt	1
kauhiasti	kuinka	fin_kanteletar_uudempia.txt	1
kauhtanat	komiat	fin_kanteletar.txt	1
kauhtanoissa	kaunehissa	fin_kanteletar.txt	1
kaukaloissa	kaunoisissa	fin_kalevala.txt	1
kaukana	kaukana	fin_kanteletar_uudempia.txt	1
kaukana	kukkuu	fin_kanteletar_uudempia.txt	4
kaukana	kultani	fin_kanteletar_uudempia.txt	4
kaukkununna	koira	fin_kanteletar.txt	1
kaukkununna	kun	fin_kanteletar.txt	1
kauko	kaukoa	fin_kalevala.txt	1
kauko	kaunis	fin_kalevala.txt	1
kauko	korea	fin_kalevala.txt	1
kauko	kovin	fin_kalevala.txt	1
kaukoa	kaukon	fin_kalevala.txt	1
kaukoa	kosijat	fin_kalevala.txt	1
kaukoa	kosijat	fin_kanteletar.txt	1
kaukolainen	kaunis	fin_kalevala.txt	1
kaukomielen	kaulan	fin_kalevala.txt	1
kaukomieli	kaunis	fin_kalevala.txt	53
kaukomieli	kaunis	fin_kanteletar.txt	1
kaukomieli	kysyi	fin_kalevala.txt	1
kaukomieltä	kutsu	fin_kalevala.txt	3
kaukoni	kaunis	fin_kalevala.txt	1
kaukoni	kuletin	fin_kalevala.txt	1
kaukoni	kunne	fin_kalevala.txt	1
kaula	kaunis	fin_kalevala.txt	2
kaula	kesäisen	fin_kanteletar.txt	1
kaula	kuin	fin_kanteletar.txt	1
kaula	kullankiehkuroissa	fin_kalevala.txt	1
kaula	kun	fin_kanteletar.txt	1
kaulaan	kultaseni	fin_kanteletar.txt	1
kaulaan	käsi	fin_kanteletar.txt	3
